title,item_id,series,control_symbol,date_range,date_digitised
Incoming passenger list for CORFU arriving Sydney on 25 July 1935,7831545,A907,1935/7/36,1935 – 1935,2026-07-04
Incoming passenger list for MV PORT DUNEDIN arriving Sydney on 21 July 1935,7831544,A907,1935/7/35,1935 – 1935,2026-07-04
Incoming passenger list for NANKIN arriving Sydney on 24 July 1935,7831543,A907,1935/7/34,1935 – 1935,2026-07-04
Incoming passenger list for MV MERKUR arriving Sydney on 24 July 1935,7831542,A907,1935/7/33,1935 – 1935,2026-07-04
Incoming passenger list for BRISBANE MARU arriving Sydney on 24 July 1935,7831541,A907,1935/7/32,1935 – 1935,2026-07-04
Incoming passenger list for RABAUL arriving Sydney on 23 July 1935,7831540,A907,1935/7/31,1935 – 1935,2026-07-04
Incoming passenger list for MV WANGANELLA arriving Sydney on 20 July 1935,7831539,A907,1935/7/30,1935 – 1935,2026-07-04
Incoming passenger list for BENDIGO arriving Sydney on 18 July 1935,7831538,A907,1935/7/29,1935 – 1935,2026-07-04
Incoming passenger list for MV MACDHUI arriving Sydney on 17 July 1935,7831537,A907,1935/7/28,1935 – 1935,2026-07-04
Incoming passenger list for SS MARAMA arriving Sydney on 16 July 1935,7831536,A907,1935/7/27,1935 – 1935,2026-07-04
Incoming passenger list for AORANGI arriving Sydney on 12 July 1935,7831532,A907,1935/7/23,1935 – 1935,2026-07-04
Incoming passenger list for MORINDA arriving Sydney on 11 July 1935,7831531,A907,1935/7/22,1935 – 1935,2026-07-04
Incoming passenger list for MOOLTAN arriving Sydney on 11 July 1935,7831530,A907,1935/7/21,1935 – 1935,2026-07-04
Incoming passenger list for MS CAIRO arriving Sydney on 11 July 1935,7831529,A907,1935/7/20,1935 – 1935,2026-07-04
Incoming passenger list for VAN REES arriving Sydney on 10 July 1935,7831528,A907,1935/7/19,1935 – 1935,2026-07-04
Incoming passenger list for VILLE DE STRASBOURG arriving Sydney on 8 July 1935,7831527,A907,1935/7/18,1935 – 1935,2026-07-04
Incoming passenger list for PORT HUON arriving Sydney on 8 July 1935,7831526,A907,1935/7/17,1935 – 1935,2026-07-04
Incoming passenger list for NIEUW ZEELAND arriving Sydney on 8 July 1935,7831525,A907,1935/7/16,1935 – 1935,2026-07-04
Incoming passenger list for SS CHANGTE arriving Sydney on 7 July 1935,7831524,A907,1935/7/15,1935 – 1935,2026-07-04
Incoming passenger list for MS TROJA arriving Sydney on 6 July 1935,7831523,A907,1935/7/14,1935 – 1935,2026-07-04
Incoming passenger list for MV WANGANELLA arriving Sydney on 6 July 1935,7831522,A907,1935/7/13,1935 – 1935,2026-07-04
Incoming passenger list for MV PORT HOBART arriving Sydney on 4 July 1935,7831521,A907,1935/7/11,1935 – 1935,2026-07-04
Incoming passenger list for SS ORSOVA arriving Sydney on 4 July 1935,7831520,A907,1935/7/5,1935 – 1935,2026-07-04
Incoming passenger list for MONTORO arriving Sydney on 2 July 1935,7831519,A907,1935/7/4,1935 – 1935,2026-07-04
Incoming passenger list for MALAITA arriving Sydney on 2 July 1935,7831518,A907,1935/7/3,1935 – 1935,2026-07-04
Incoming passenger list for MONOWAI arriving Sydney on 2 July 1935,7831517,A907,1935/7/2,1935 – 1935,2026-07-04
Incoming passenger list for SS LAPEROUSE arriving Sydney on 1 July 1935,7831516,A907,1935/7/1,1935 – 1935,2026-07-04
Incoming passenger list for SS TAMON MARU arriving Sydney on 30 June 1935,7831515,A907,1935/6/38,1935 – 1935,2026-07-04
Incoming passenger list for ZENA arriving Darwin on 26 June 1935,7831513,A907,1935/6/116,1935 – 1935,2026-07-04
Incoming passenger list for TSS MARELLA arriving Darwin on 13 June 1935,7831512,A907,1935/6/115,1935 – 1935,2026-07-04
Incoming passenger list for NELLORE arriving Hobart on 3 June 1935,7831510,A907,1935/6/113,1935 – 1935,2026-07-04
Incoming passenger list for MV GORGON arriving Derby on 30 June 1935,7831508,A907,1935/6/111,1935 – 1935,2026-07-04
Incoming passenger list for CENTAUR arriving Derby on 13 June 1935,7831507,A907,1935/6/110,1935 – 1935,2026-07-04
Incoming passenger list for SS MINDEROO arriving Derby on 30 May 1935,7831506,A907,1935/5/103,1935 – 1935,2026-07-04
Incoming passenger list for CENTAUR arriving Derby on 3 May 1935,7831505,A907,1935/6/108,1935 – 1935,2026-07-04
Incoming passenger list for KANGAROO arriving Fremantle on 27 June 1935,7831503,A907,1935/6/106,1935 – 1935,2026-07-04
Incoming passenger list for SS ORSOVA arriving Fremantle on 25 June 1935,7831502,A907,1935/6/105,1935 – 1935,2026-07-04
Incoming passenger list for CENTAUR arriving Fremantle on 13 June 1935,7831501,A907,1935/6/104,1935 – 1935,2026-07-04
Incoming passenger list for CATHAY arriving Fremantle on 18 June 1935,7831500,A907,1935/6/103,1935 – 1935,2026-07-04
