title,item_id,series,control_symbol,date_range,date_digitised
KILSBY NEVILLE WESTERN : Service Number - 416862 : Date of birth - 01 Sep 1923 : Place of birth - ADELAIDE SA : Place of enlistment - ADELAIDE SA : Next of Kin - KILSBY MELVILLE,5244047,A9300,KILSBY N W,1939 – 1948,2024-08-03
Papers FJ Sommerhoff,845836,A4,NG17,1920 – 1920,2024-08-03
Sub-divisions west of Kokopo. ADO Calcutt.,279953,A7034,211,1933 – 1933,2024-08-03
"Patrol report of Arawe, Raubo, Passismanua and Gasmata Sub- district. G4/1932-33. New Britain. J.E.Daymond.",279950,A7034,209,1933 – 1933,2024-08-03
Southern Area of Kainantu Sub-district. No.5 of 1949/50. Central Highlands. A/ADO Toogood G.W.,279563,A7034,153A,1950 – 1950,2024-08-03
Patrol Report - Madang Report no.3 of 1955/56. B.F.Griffin.,279512,A7034,108,1955 – 1955,2024-08-03
Patrol Report - Madang Report no.7 of 1954/55. E.R. Johnson.,279510,A7034,106,1954 – 1954,2024-08-03
Patrol Report to the Hinterland of Sissano No. A8/1932-1933. Sepik District P/O K. Thomas,241579,A7034,16,1800 – 1800,2024-08-03
"Patrol of Ambukanja & Kumum Areas, Wewak Sub-district Aug. 1933. Sepik District. P.O. K. Thomas",241580,A7034,17,1933 – 1933,2024-08-03
Patrol to ascertain the possibility of locating a direct route to the Sepik River. No. A3 of 1932-33 Sepik District - P.O.E.W. Oakley,241576,A7034,13,1932 – 1932,2024-08-03
Matailanga Virgin Land [New Ireland District],202445,A1345,T231 PART 2,1903 – 1968,2024-08-03
"Virgin Land at Musau [Masua, St. Matthais Group, New Ireland District ]",202442,A1345,T226,1912 – 1951,2024-08-03
Matanabago Plantation [New Ireland District],5461367,A1345,T251,1928 – 1958,2024-08-03
Nubia Plantation Title Papers [Madang District],5461311,A1345,T157,1913 – 1961,2024-08-03
"Aua or Durour Island [Plantations, Manus District]",5461281,A1345,T123,1907 – 1965,2024-08-03
Lemus Plantation [New Ireland District],5461217,A1345,T43,1900 – 1967,2024-08-03
Raniolo Plantation [New Britain District],5461211,A1345,T31,1931 – 1966,2024-08-03
Herbertshohe and Warangoi River Virgin Land [New Britain District],5461202,A1345,T20,1899 – 1974,2024-08-03
"New Guinea Gazette, Numbers 128 - 160",5105038,A11740,8,1926 – 1926,2024-08-03
[Papua New Guinea] Standard - Fuel oil storage tank,32905906,J853,PMS73/135,1973 – 1973,2024-08-03
[Papua New Guinea] Standard - Liquefied Petroleum Gas [LPG] storage 2/9 kg cylinders,32905905,J853,PMS73/98,1973 – 1973,2024-08-03
"[Papua New Guinea] Standard - Cylinder stand, hot water system",32905904,J853,PMS70/124C,1970 – 1970,2024-08-03
Ela Beach telephone exchange - Fire sprinkler system first and second floor layouts,32905897,J853,PZ75/5,1975 – 1975,2024-08-03
Ela Beach telephone exchange - Fire sprinkler system ground floor layout,32905896,J853,PZ75/4,1975 – 1975,2024-08-03
Lae telephone exchange - Fire sprinkler system third and fourth floor layouts,32905895,J853,PZ75/3,1975 – 1975,2024-08-03
Lae telephone exchange - Fire sprinkler system first and second floor layouts,32905894,J853,PZ75/2,1975 – 1975,2024-08-03
Lae telephone exchange - Fire sprinkler system ground floor layout,32905893,J853,PZ75/1,1975 – 1975,2024-08-03
Alterations and Additions to Studio Hostel - Structural Details [Working Drawing],32449760,J853,PS76/138/A1,1976 – 1976,2024-08-03
National Library Papua New Guinea - monitor details,12233546,J853,PS76/174,1976 – 1976,2024-08-03
National Library Papua New Guinea - steel details - sheet 3,12233545,J853,PS76/173,1976 – 1976,2024-08-03
National Library Papua New Guinea - steel details - sheet 2,12233543,J853,PS76/172,1976 – 1976,2024-08-03
National Library Papua New Guinea - steel details - sheet 1,12233542,J853,PS76/171,1976 – 1976,2024-08-03
National Library Papua New Guinea - steel marking plan,12233541,J853,PS76/170,1976 – 1976,2024-08-03
National Library Papua New Guinea - stair and miscellaneous slab details,12233539,J853,PS76/169,1976 – 1976,2024-08-03
National Library Papua New Guinea - ground floor slab and beam details,12233537,J853,PS76/168,1976 – 1976,2024-08-03
National Library Papua New Guinea - ground floor slab,12233535,J853,PS76/167,1976 – 1976,2024-08-03
National Library Papua New Guinea - lower ground floor footing details,12233534,J853,PS76/166,1976 – 1976,2024-08-03
National Library Papua New Guinea - soil investigation results,12233530,J853,PS76/165,1976 – 1976,2024-08-03
National Library Papua New Guinea - additional soil investigation,12233529,J853,PS76/141,1976 – 1976,2024-08-03
National Library Papua New Guinea - additional soil investigation,12233528,J853,PS76/140,1976 – 1976,2024-08-03
National Library Papua New Guinea - additional soil investigation,12233527,J853,PS76/139,1976 – 1976,2024-08-03
National Library Papua New Guinea - lower ground floor plan,12233516,J853,PM76/41,1976 – 1976,2024-08-03
National Library Papua New Guinea - ground floor plan,12233515,J853,PM76/40,1976 – 1976,2024-08-03
National Library Papua New Guinea - power diagram - schematic,12233514,J853,PM76/39,1976 – 1976,2024-08-03
National Library Papua New Guinea - chilled and condenser water piping schematic,12233513,J853,PM76/38,1976 – 1976,2024-08-03
Port Moresby Production Centre elevations,122224175,J853,PFS73/853,1973 – 1973,2024-08-03
Port Moresby Airport - Runway works,122224174,J853,PFC73/556,1973 – 1973,2024-08-03
Markham River Bridge - Site and new road works,122224173,J853,PFC69/566,1969 – 1969,2024-08-03
Rabaul Court House,122224172,J853,PFA64/445,1964 – 1964,2024-08-03
[Papua New Guinea Standard Structural Plans] One and two storey exposed piers,122224171,J853,PSS75/52,1975 – 1975,2024-08-03
[Papua New Guinea Standard Structural Plans] Blockwork and bond beam,122224170,J853,PSS75/43/1,1975 – 1975,2024-08-03
[Papua New Guinea Standard Structural Plans] One and two storey external and internal walls,122224169,J853,PSS75/42/1,1975 – 1975,2024-08-03
"[Papua New Guinea Standard Structural Plans] Slabs, upstands, beam corner and verandah edge beam",122224168,J853,PSS75/41,1975 – 1975,2024-08-03
Wewak - New banking premises,122224167,J853,PS76/156,1976 – 1976,2024-08-03
Wewak - New banking premises,122224166,J853,PS76/155,1976 – 1976,2024-08-03
Wewak - New banking premises,122224165,J853,PS76/154,1976 – 1976,2024-08-03
Wewak - New banking premises,122224164,J853,PS76/153,1976 – 1976,2024-08-03
Wewak - New banking premises,122224163,J853,PS76/152,1976 – 1976,2024-08-03
Wonga Hostel - Alterations and additions,122224162,J853,PS76/149,1976 – 1976,2024-08-03
Wonga Hostel - Alterations and additions,122224161,J853,PS76/148,1976 – 1976,2024-08-03
Lae Telephone Exchange - Motor room floor slab,122224160,J853,PS75/53,1975 – 1975,2024-08-03
Madang Banking Corporation - Alterations and additions,122224159,J853,PS75/40,1975 – 1975,2024-08-03
Madang Banking Corporation - Alterations and additions,122224158,J853,PS75/39,1975 – 1975,2024-08-03
Madang Banking Corporation - Alterations and additions,122224157,J853,PS75/38,1975 – 1975,2024-08-03
Madang Banking Corporation - Alterations and additions,122224156,J853,PS75/37,1975 – 1975,2024-08-03
Waigani Research Centre - Structural details,122224155,J853,PS75/33,1975 – 1975,2024-08-03
Waigani Research Centre - Reinforced concrete slabs,122224154,J853,PS75/32,1975 – 1975,2024-08-03
Boroko Post and Telegraph Workshop - Stair details,122224153,J853,PS75/31,1975 – 1975,2024-08-03
Boroko Post and Telegraph Workshop - Steelwork details,122224152,J853,PS75/30,1975 – 1975,2024-08-03
Boroko Post and Telegraph Workshop - Steelwork sections,122224151,J853,PS75/29,1975 – 1975,2024-08-03
Boroko Post and Telegraph Workshop - Steelwork marking plan,122224150,J853,PS75/28,1975 – 1975,2024-08-03
Boroko Post and Telegraph Workshop - Ground floor slab and details,122224149,J853,PS75/27,1975 – 1975,2024-08-03
[Papua New Guinea] Standard programme schedule,122224148,J853,PS75/25,1975 – 1975,2024-08-03
Ela Beach Telephone Exchange - Construction notes,122224147,J853,PS75/24,1975 – 1975,2024-08-03
Ela Beach Telephone Exchange - Roof marking plan and details,122224146,J853,PS75/23,1975 – 1975,2024-08-03
Ela Beach Telephone Exchange - Internal reinforced concrete stair details,122224145,J853,PS75/22,1975 – 1975,2024-08-03
Ela Beach Telephone Exchange - Internal reinforced concrete stair details,122224144,J853,PS75/21,1975 – 1975,2024-08-03
Ela Beach Telephone Exchange - Beams and columns,122224143,J853,PS75/20,1975 – 1975,2024-08-03
Nuru 3 Bridge - Steel details,122224108,J853,PS72/117,1972 – 1972,2024-08-03
Nuru 3 Bridge - Pier 'A' reinforcement details,122224107,J853,PS72/116,1972 – 1972,2024-08-03
Nuru 3 Bridge - Pier 'A' steel details,122224106,J853,PS72/115,1972 – 1972,2024-08-03
Nuru 3 Bridge - General arrangement,122224105,J853,PS72/114,1972 – 1972,2024-08-03
Gogol - Tapo Creek Bridge - Gabion abutment details,122224104,J853,PS72/113,1972 – 1972,2024-08-03
Gogol - Tapo Creek Bridge - Reinforcement details,122224103,J853,PS72/112,1972 – 1972,2024-08-03
Gogol - Tapo Creek Bridge - Guardrail and handrail details,122224102,J853,PS72/111,1972 – 1972,2024-08-03
Gogol - Tapo Creek Bridge - Concrete details,122224101,J853,PS72/110,1972 – 1972,2024-08-03
Gogol - Tapo Creek Bridge - Steel details,122224100,J853,PS72/109,1972 – 1972,2024-08-03
Gogol - Tapo Creek Bridge - Pier details,122224099,J853,PS72/108,1972 – 1972,2024-08-03
Gogol - Tapo Creek Bridge - Steel details,122224098,J853,PS72/107,1972 – 1972,2024-08-03
Gogol - Tapo Creek Bridge - General arrangement,122224097,J853,PS72/106,1972 – 1972,2024-08-03
Nuru 2 Bridge - Gabion abutment details,122224096,J853,PS72/105,1972 – 1972,2024-08-03
Nuru 2 Bridge - General arrangement,122224095,J853,PS72/104,1972 – 1972,2024-08-03
Nuru 1 and 2 Bridges - Steel details,122224094,J853,PS72/103,1972 – 1972,2024-08-03
Nuru 1 and 2 Bridges - Guardrail and handrail details,122224093,J853,PS72/102,1972 – 1972,2024-08-03
Nuru 1 and 2 Bridges - Concrete details,122224092,J853,PS72/101,1972 – 1972,2024-08-03
Nuru 1 and 2 Bridges - Steel details,122224091,J853,PS72/100,1972 – 1972,2024-08-03
Nuru 1 and 2 Bridges - Reinforcement details,122224090,J853,PS72/99,1972 – 1972,2024-08-03
Nuru 1 and 2 Bridges - Pier details,122224089,J853,PS72/98,1972 – 1972,2024-08-03
Nuru 1 and 2 Bridges - Pier details,122224088,J853,PS72/97,1972 – 1972,2024-08-03
Nuru 1 Bridge - Gabion abutment details,122224087,J853,PS72/96,1972 – 1972,2024-08-03
Nuru 1 Bridge - General arrangement,122224086,J853,PS72/95,1972 – 1972,2024-08-03
Lae Telephone Exchange - Ground floor plan and details,122224085,J853,PS70/134B,1970 – 1970,2024-08-03
Madang Airport - Water tower,122224084,J853,PS69/195B,1969 – 1969,2024-08-03
Kila Kila - Quarantine Station - Incinerator building,122224083,J853,PS69/192B,1969 – 1969,2024-08-03
Kila Kila - Quarantine Station - Incinerator building,122224082,J853,PS69/191B,1969 – 1969,2024-08-03
Port Moresby - Reserve Bank - Box beam details,122224081,J853,PS69/189B,1969 – 1969,2024-08-03
Port Moresby - Reserve Bank - Footings and blockwork,122224080,J853,PS69/188B,1969 – 1969,2024-08-03
Port Moresby - Reserve Bank - Slab and stair details,122224079,J853,PS69/187B,1969 – 1969,2024-08-03
Veimauri River bridge - Steelwork details,122224078,J853,PS69/181B,1969 – 1969,2024-08-03
Veimauri River bridge - Plate girders,122224077,J853,PS69/180B,1969 – 1969,2024-08-03
Veimauri River bridge - Pile arrangement and piers,122224076,J853,PS69/179B,1969 – 1969,2024-08-03
Veimauri River bridge - Abutments and deck,122224075,J853,PS69/178B,1969 – 1969,2024-08-03
Veimauri River bridge - Site plan,122224074,J853,PS69/177B,1969 – 1969,2024-08-03
Lae - Additions and improvements - Government stores,122224073,J853,PS69/168B,1969 – 1969,2024-08-03
Lae - Additions and improvements - Government stores,122224072,J853,PS69/167B,1969 – 1969,2024-08-03
Bumbu Road bridge - Deck reinforcement,122224071,J853,PS69/166,1969 – 1969,2024-08-03
"Kila Kila DASF [Department of Agriculture, Stock and Fisheries] Station - Virus isolation laboratory",122224070,J853,PS69/165B,1969 – 1969,2024-08-03
"Kila Kila DASF [Department of Agriculture, Stock and Fisheries] Station - Virus isolation laboratory",122224069,J853,PS69/164B,1969 – 1969,2024-08-03
"Kila Kila DASF [Department of Agriculture, Stock and Fisheries] Station - Virus isolation laboratory",122224068,J853,PS69/163B,1969 – 1969,2024-08-03
Madang - Administration and operations building - Structural details,122224067,J853,PS69/154B,1969 – 1969,2024-08-03
Madang - Administration and operations building - Structural marking plan,122224066,J853,PS69/153B,1969 – 1969,2024-08-03
Madang - Administration and operations building - Concrete details,122224065,J853,PS69/152B,1969 – 1969,2024-08-03
Madang - Administration and operations building - Floor slab and footings,122224064,J853,PS69/151B,1969 – 1969,2024-08-03
Lae - Broadcasting Studio - Reinforced concrete details,122224062,J853,PS69/148B,1969 – 1969,2024-08-03
Lae - Broadcasting Studio - Structural details,122224063,J853,PS69/149B,1969 – 1969,2024-08-03
Badili - Office Buildings - Concrete details,122224061,J853,PS69/147B,1969 – 1969,2024-08-03
Badili - Office Buildings - Concrete details,122224060,J853,PS69/146B,1969 – 1969,2024-08-03
Lae - Timber sorting shed - Structural details,122224059,J853,PS69/145B,1969 – 1969,2024-08-03
Badili - Office buildings - Structural details,122224058,J853,PS69/144B,1969 – 1969,2024-08-03
Badili - Office buildings - Structural details,122224057,J853,PS69/143B,1969 – 1969,2024-08-03
Bomana Police Training School,122224056,J853,PS69/142B,1969 – 1969,2024-08-03
Bomana Police Training School,122224055,J853,PS69/141B,1969 – 1969,2024-08-03
Bomana Police Training School,122224054,J853,PS69/140B,1969 – 1969,2024-08-03
Veimauri River Bridge - Layout and details,122224053,J853,PS69/139C,1969 – 1969,2024-08-03
Markham River - Discharge curve,122224051,J853,PS69/136C,1969 – 1969,2024-08-03
Markham River - Discharge curve,122224052,J853,PS69/137C,1969 – 1969,2024-08-03
Markham River - Discharge curve,122224050,J853,PS69/135C,1969 – 1969,2024-08-03
Markham River - Discharge curve,122224049,J853,PS69/134C,1969 – 1969,2024-08-03
Madang - Gum River Bridge - Steel support,122224048,J853,PS69/133P,1969 – 1969,2024-08-03
Goroka - Remote receiving station and power house,122224047,J853,PS69/132C,1969 – 1969,2024-08-03
Goroka - Remote receiving station and power house,122224046,J853,PS69/131C,1969 – 1969,2024-08-03
