title,item_id,series,control_symbol,date_range,date_digitised
Application for registration of patent by Alfred Launcelot James Tait  titled - An improved method of and apparatus for making butter butterine condensed milk and cheese,7561100,A13149,11507,1894 – 1894,2024-08-10
Application for registration of patent by Gustav Aron  titled - An improved machine for gilding strips of leather or other material,7561099,A13149,11506,1894 – 1894,2024-08-10
Application for registration of patent by Thomas Clarkson  titled - Improvements in or relating to the sampling of grain materials fluids and the like and apparatus therefor,7561098,A13149,11502,1894 – 1894,2024-08-10
Application for registration of patent by Angelo Tornaghi  titled - Improvements in the construction of combined rotary sphere ore pulverisers and in the manner of operating the same when working in conjunction with amalgamating and concentrating apparatus,7561097,A13149,11500,1894 – 1894,2024-08-10
Application for registration of patent by Eliza Dalton  titled - Improvements in and connected with axle caps and axles of vehicles for the purpose of lubrication,7561096,A13149,11499,1894 – 1894,2024-08-10
"Application for registration of patent by Charles Everard Beaumont, George Pryce Wallington and Laurence Archer Wallington titled - Improved valve gear for central valve high speed steam and other fluid pressure motors and pumps",7561095,A13149,11498,1894 – 1894,2024-08-10
Application for registration of patent by John Stewart MacArthur  titled - Improvements in precipitating precious metals from cyanide or similar solutions,7561094,A13149,11497,1894 – 1894,2024-08-10
Application for registration of patent by Thomas Grainger  titled - A detachable brooch pin and catcher for same,7561093,A13149,11494,1894 – 1894,2024-08-10
Application for registration of patent by Charles Clifford Clifford and John Carter  titled - An improved axle actuated brake for railway vehicles,7561092,A13149,11493,1894 – 1894,2024-08-10
Application for registration of patent by Alfred Ernest King  titled - An improved apparatus for indicating the times for clearances of postal pillar boxes,7561091,A13149,11492,1894 – 1894,2024-08-10
Application for registration of patent by William Gabriel Barger  titled - Improvements in disc harrows,7561090,A13149,11490,1894 – 1894,2024-08-10
Application for registration of patent by Joseph George Nash  titled - Improvements in apparatus for automatically exhibiting changes of numbers,7561089,A13149,11488,1894 – 1894,2024-08-10
Application for registration of patent by Sydney Herbert Wilson titled - An improvement in exhaust ventilating or chimney cowls,7561088,A13149,11487,1894 – 1894,2024-08-10
Application for registration of patent by Alexander Shiels  titled - Improvements in thermostats [divisional of 11754],7561087,A13149,11486,1894 – 1894,2024-08-10
Application for registration of patent by Montague Herbert Churchill       titled - Improvements in self contained water tube boilers,7561086,A13149,11484,1894 – 1894,2024-08-10
Application for registration of patent by Trevor Keene  titled - Improvements in and relating to packing for piston rods and the like,7561085,A13149,11482,1894 – 1894,2024-08-10
Application for registration of patent by Edward Waters (communication from Herbert Samuel Elworthy) titled - An improved valve appliance for the collection of carbonic and gas given off during fermentation,7561084,A13149,11481,1894 – 1894,2024-08-10
Application for registration of patent by Francis Jehl  titled - An improved protecting sleeve increasing the duration of the top carbon of electric arc lamps and mechanism for adjusting same,7561083,A13149,11480,1894 – 1894,2024-08-10
Application for registration of patent by John Evans  titled - Improved apparatus for collecting and registering fares or tickets,7561082,A13149,11479,1894 – 1894,2024-08-10
"Application for registration of patent by George Ernest Hudson, George Sanderson and William James Baker  titled - Improved apparatus for separating grease and other impurities from exhaust steam specially applicable to marine engines",7561081,A13149,11478,1894 – 1894,2024-08-10
Application for registration of patent by Ludwig Grote  titled - Improvements in the manufacture of artificial stone preservative plastic,7561080,A13149,11477,1894 – 1894,2024-08-10
Application for registration of patent by Jorgen Thorsen Kofoed  titled - Improvements in float operated valves,7561079,A13149,11476,1894 – 1894,2024-08-10
Application for registration of patent by Robert Watts Wigmore  titled - An improved apparatus for raising lowering and straining wire clothes lines,7561078,A13149,11472,1894 – 1894,2024-08-10
Application for registration of patent by Walter Augustus Attenborough  titled - An improved method of and appliance for transferring railway rolling stock from lines of one gauge to another,7561077,A13149,11471,1894 – 1894,2024-08-10
Application for registration of patent by Charles Johnston  titled - An improved method of obtaining a cored average sample of milk from varying quantities and qualities and apparatus to be used therein,7561076,A13149,11470,1894 – 1894,2024-08-10
Application for registration of patent by Robert Taylor Coghlan  titled - Improvements in apparatus for washing and saving gold tin and other gems,7561075,A13149,11469,1894 – 1894,2024-08-10
Application for registration of patent by Joseph George Nash  titled - Improvements in embossing and other similar presses,7561074,A13149,11467,1894 – 1894,2024-08-10
Application for registration of patent by Edwin Keiller  titled - An improved wire strainer to be known as The Farmer's Little Gem Wire Strainer,7561073,A13149,11466,1894 – 1894,2024-08-10
Application for registration of patent by Frederick Condy (assignee of Richard Bartholomew Smith) titled - An improved gold saving machine with a rotating and revolving cylinder,7561072,A13149,11464,1894 – 1894,2024-08-10
