title,item_id,series,control_symbol,date_range,date_digitised
17-31 August 1964 - inward air passenger list - Sydney,11081349,C3458,1964/17-31 AUGUST,1964 – 1964,2024-07-20
1-16 August 1964 - inward air passenger list - Sydney,11069311,C3458,1964/1-16 AUGUST,1964 – 1964,2024-07-20
[Custodian of Expropriated Property] MARAMAKAS Plantation,911600,A1713,S234 PART 1,1924 – 1941,2024-07-20
[Custodian of Expropriated Property] New Guinea mainland group section ,903583,A1713,S161 PART 1,1925 – 1949,2024-07-20
[Custodian of Expropriated Property] AWAR Plantation,903580,A1713,S160,1926 – 1948,2024-07-20
New Britain Group - Section F Assets other than Plantations and Trading Stations Kokopo Area. Residential Property (House Gunatambu) Ralum,790607,A1713,S16,1925 – 1932,2024-07-20
"Ralum - Ravalien - Matanatar - Gire-Gire etc [Plantations, New Britain]",673206,A1345,T26 PART 1,1912 – 1965,2024-07-20
Ngabirara,5461382,A1345,T257,1893 – 1959,2024-07-20
Tsalui Plantation New Ireland,5461340,A1345,T193 A,1956 – 1973,2024-07-20
"Weberhafen & Tapalik [Japlik] V. L. [Virgin Land, New Britain District]",5461186,A1345,T6,1910 – 1966,2024-07-20
"Meteinge and Metewolo Plantation [New Hanover, New Ireland District]",5461164,A1345,T198,1912 – 1963,2024-07-20
Sarang and Islands [District of Madang],202439,A1345,T210,1933 – 1959,2024-07-20
Report by the Review Committee into future size and role of the Army in Papua New Guinea - 11 December 1968,12160088,A6846,18,1945 – 1975,2024-07-20
Wilkes ANARE (Australian National Antarctic Research Expedition) Station - Station Log (IV) 05/10/59 - 20/12/59 - by OIC (Officer in Charge) Robert Dingle - 1959,1114034,P1556,WILKES 1959 (20),1959 – 1959,2024-07-20
"Wilkes ANARE (Australian National Antarctic Research Expedition) Station - Arrangements for the Custody of Certain United States Government-Navy Department Facilities at Wilkes Station, Knox Coast, Antarctica [includes lists of items/equipment]",33084969,P1556,WILKES 1957 (15),1959 – 1959,2024-07-20
FRINDT Katharina - Nationality: Czechoslovakian - Arrived Melbourne per Nelly 26 September 1950,4820520,B78,1956/FRINDT K,1950 – 1956,2024-07-19
CZEBOTAR Konstantin - Nationality: Polish - Arrived Sydney per Wooster Victory 6 September 1948,4808597,B78,1957/CZEBOTAR K,1948 – 1957,2024-07-19
HALM Edith - Nationality: Swiss - Arrived Melbourne per Sebastiano Caboto 30 October 1950,4801170,B78,1956/HALM E,1952 – 1956,2024-07-19
CARRA Giovanni - Nationality: Italian - Arrived Melbourne per Orama 25 August 1929,4236138,MP56/10,CARRA G,1929 – 1929,2024-07-19
War Game,378936,MP525/1,230/1/6,1922 – 1922,2024-07-19
